cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,2048,7168,8192,0,0,183.187,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1312.97,572.41,0.0
256,2048,8192,1024,0,0,39.4439,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,871.1,1116.53,0.0
256,2048,8192,2048,0,0,60.0751,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1143.89,907.63,0.0
256,2048,8192,3584,0,0,92.397,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1301.55,760.36,0.0
256,2048,8192,7168,0,0,179.3602,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1340.98,596.31,0.0
256,2048,8192,8192,0,0,194.4158,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1413.87,604.07,0.0
256,2048,8192,28672,0,0,653.5844,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1471.99,500.56,0.0
256,2048,9216,16384,2,0,1035.1456,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,597.48,214.75,0.0
256,2048,10240,8192,0,0,243.7723,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1409.5,585.0,0.0
256,2048,12800,5120,2,0,488.1405,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,549.91,263.14,0.0
256,2048,13312,16384,2,0,1474.9458,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,605.69,207.59,0.0
256,2048,14336,8192,0,0,329.061,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1461.85,586.33,0.0
256,2048,16384,2048,2,0,260.6436,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,527.31,402.3,0.0
256,2048,16384,4096,2,0,488.3099,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,562.92,292.04,0.0
256,2048,16384,6656,2,0,759.1475,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,588.39,250.01,0.0
256,2048,16384,8192,2,0,928.8231,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,591.88,234.82,0.0
256,2048,16384,13312,2,0,1484.2395,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,601.89,210.53,0.0
256,2048,16384,26624,2,0,2921.171,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,611.64,190.97,0.0
256,2048,26624,16384,2,0,2903.558,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,615.35,199.35,0.0
256,2048,51200,5120,2,0,1829.8348,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,586.8,263.6,0.0
256,2048,53248,16384,2,0,5762.4219,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,620.12,195.07,0.0
256,2048,57344,8192,0,0,1248.0414,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1541.73,578.04,0.0
256,4096,100,5120,8,0,31.9893,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,131.12,697.19,0.0
256,4096,200,5120,13,0,45.1923,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,185.62,522.96,0.0
256,4096,512,7168,18,0,44.5137,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,675.4,836.25,0.0
256,4096,576,7168,18,0,57.2232,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,591.07,667.69,0.0
256,4096,800,5120,15,0,101.8224,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,329.54,310.55,0.0
256,4096,1280,8192,14,0,86.4331,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,993.82,630.85,0.0
256,4096,1536,7168,18,0,124.0493,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,727.08,426.87,0.0
256,4096,2304,16384,2,0,596.2252,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,518.66,207.53,0.0
256,4096,2560,8192,0,0,139.0304,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1235.69,543.03,0.0
256,4096,3072,1536,0,0,56.5736,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,683.26,639.45,0.0
256,4096,4096,512,18,0,31.979,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,537.22,1180.42,0.0
256,4096,4608,7168,0,0,310.9487,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,870.19,322.04,0.0
256,4096,4608,16384,2,0,1034.0419,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,598.11,174.42,0.0
256,4096,5120,640,15,0,59.2604,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,452.98,807.31,0.0
256,4096,5120,1280,15,0,104.6033,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,513.24,513.75,0.0
256,4096,5120,3200,15,0,227.0492,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,591.14,314.62,0.0
256,4096,5120,5120,2,0,375.2221,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,572.32,237.54,0.0
256,4096,5120,6400,2,0,441.2723,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,608.32,228.71,0.0
256,4096,5120,25600,2,0,1772.5774,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,605.75,156.76,0.0
256,4096,6400,5120,2,0,479.6073,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,559.7,221.37,0.0
256,4096,7168,256,18,0,37.2575,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,403.47,1653.46,0.0
256,4096,7168,2048,0,0,150.9763,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,796.54,541.73,0.0
256,4096,7168,2304,0,0,161.8222,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,836.05,523.24,0.0
256,4096,7168,8192,0,0,324.97,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1480.25,464.64,0.0
256,4096,8192,1024,0,0,71.6327,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,959.33,1112.51,0.0
256,4096,8192,2048,0,0,112.5789,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1220.82,819.64,0.0
256,4096,8192,3584,0,0,168.6553,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1426.09,659.03,0.0
256,4096,8192,7168,0,0,324.0622,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1484.4,478.89,0.0
256,4096,8192,8192,0,0,359.2549,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1530.27,467.0,0.0
256,4096,8192,28672,0,0,1321.9845,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1455.5,317.27,0.0
256,4096,9216,16384,2,0,2012.0609,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,614.77,145.92,0.0
256,4096,10240,8192,0,0,442.7455,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1552.12,454.72,0.0
256,4096,12800,5120,2,0,905.9733,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,592.59,211.23,0.0
256,4096,13312,16384,2,0,2908.028,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,614.4,135.58,0.0
256,4096,14336,8192,0,0,611.4359,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1573.46,439.02,0.0
256,4096,16384,2048,2,0,500.5023,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,549.2,351.97,0.0
256,4096,16384,4096,2,0,947.3225,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,580.33,230.23,0.0
256,4096,16384,6656,2,0,1477.0741,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,604.81,183.15,0.0
256,4096,16384,8192,2,0,1811.2412,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,607.05,166.73,0.0
256,4096,16384,13312,2,0,2942.4425,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,607.22,138.27,0.0
256,4096,16384,26624,2,0,5781.3289,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,618.1,117.53,0.0
256,4096,26624,16384,2,0,5779.1042,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,618.33,124.83,0.0
256,4096,51200,5120,2,0,3639.3281,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,590.08,193.04,0.0
256,4096,53248,16384,2,0,11486.1149,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,622.21,119.77,0.0
256,4096,57344,8192,0,0,2541.7726,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1514.02,382.83,0.0
256,8192,100,5120,8,0,60.0787,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,139.63,733.93,0.0
256,8192,200,5120,3,0,68.3504,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,245.46,676.57,0.0
256,8192,512,7168,18,0,86.0755,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,698.57,822.29,0.0
256,8192,576,7168,18,0,101.6527,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,665.46,711.11,0.0
256,8192,800,5120,16,0,175.2122,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,383.01,337.57,0.0
256,8192,1280,8192,0,0,141.5584,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1213.62,696.29,0.0
256,8192,1536,7168,0,0,210.661,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.3,450.47,0.0
256,8192,2304,16384,2,0,1056.8417,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,585.21,198.44,0.0
256,8192,2560,8192,0,0,237.3844,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1447.43,547.73,0.0
256,8192,3072,1536,0,0,103.7592,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,745.08,651.83,0.0
256,8192,4096,512,18,0,63.5698,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,540.5,1154.64,0.0
256,8192,4608,7168,0,0,539.5795,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1002.94,309.96,0.0
256,8192,4608,16384,2,0,2008.6271,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,615.82,141.99,0.0
256,8192,5120,640,15,0,110.1889,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,487.23,838.61,0.0
256,8192,5120,1280,15,0,196.6701,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,545.96,513.17,0.0
256,8192,5120,3200,15,0,439.1323,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,611.29,288.03,0.0
256,8192,5120,5120,2,0,727.8325,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,590.1,208.9,0.0
256,8192,5120,6400,2,0,863.2461,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,621.92,195.87,0.0
256,8192,5120,25600,2,0,3468.7676,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,619.09,122.43,0.0
256,8192,6400,5120,2,0,903.7238,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,594.07,198.7,0.0
256,8192,7168,256,17,0,73.9508,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,406.55,1641.26,0.0
256,8192,7168,2048,0,0,269.0296,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,894.02,553.46,0.0
256,8192,7168,2304,0,0,285.6152,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,947.37,535.09,0.0
256,8192,7168,8192,0,0,617.808,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1557.24,393.76,0.0
256,8192,8192,1024,0,0,129.7768,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1059.04,1163.5,0.0
256,8192,8192,2048,0,0,210.461,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1306.08,797.17,0.0
256,8192,8192,3584,0,0,316.7246,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1518.78,609.17,0.0
256,8192,8192,7168,0,0,619.8681,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1552.06,405.99,0.0
256,8192,8192,8192,0,0,701.7376,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1566.84,382.53,0.0
256,8192,8192,28672,0,0,2719.7599,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1414.94,222.07,0.0
256,8192,9216,16384,2,0,3963.6781,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,624.14,110.05,0.0
256,8192,10240,8192,0,0,871.5554,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1576.94,365.75,0.0
256,8192,12800,5120,2,0,1779.8827,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,603.27,178.21,0.0
256,8192,13312,16384,2,0,5793.2738,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,616.82,98.46,0.0
256,8192,14336,8192,0,0,1212.4023,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1587.05,345.95,0.0
256,8192,16384,2048,2,0,981.2869,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,560.24,324.85,0.0
256,8192,16384,4096,2,0,1859.5258,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,591.29,198.49,0.0
256,8192,16384,6656,2,0,2915.9543,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,612.73,148.16,0.0
256,8192,16384,8192,2,0,3555.2418,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,618.53,132.13,0.0
256,8192,16384,13312,2,0,5848.5652,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,610.99,101.84,0.0
256,8192,16384,26624,2,0,11503.3184,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,621.28,80.22,0.0
256,8192,26624,16384,2,0,11516.6936,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,620.56,87.41,0.0
256,8192,51200,5120,2,0,7245.9382,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,592.74,157.74,0.0
256,8192,53248,16384,2,0,22939.5454,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,623.1,81.91,0.0
256,8192,57344,8192,0,0,5023.1032,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1532.24,293.92,0.0
256,16384,100,5120,8,0,111.1281,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,150.97,788.95,0.0
256,16384,200,5120,15,0,102.1366,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,328.53,895.5,0.0
256,16384,512,7168,0,0,143.7706,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,836.47,959.08,0.0
256,16384,576,7168,18,0,186.7632,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,724.4,751.99,0.0
256,16384,800,5120,16,0,316.1007,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,424.6,361.27,0.0
256,16384,1280,8192,0,0,242.865,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1414.77,768.52,0.0
256,16384,1536,7168,0,0,371.4478,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,971.27,481.31,0.0
256,16384,2304,16384,2,0,2048.4719,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,603.84,186.33,0.0
256,16384,2560,8192,0,0,449.1566,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1529.97,532.28,0.0
256,16384,3072,1536,0,0,186.8656,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,827.43,698.62,0.0
256,16384,4096,512,0,0,119.5724,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,574.71,1210.17,0.0
256,16384,4608,7168,0,0,1046.6928,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1034.05,288.02,0.0
256,16384,4608,16384,2,0,3961.2624,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,624.52,124.94,0.0
256,16384,5120,640,15,0,207.3893,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,517.74,875.33,0.0
256,16384,5120,1280,15,0,381.6221,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,562.73,511.76,0.0
256,16384,5120,3200,15,0,865.8813,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,620.03,273.23,0.0
256,16384,5120,5120,2,0,1431.2397,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,600.17,194.15,0.0
256,16384,5120,6400,2,0,1711.1912,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,627.48,178.47,0.0
256,16384,5120,25600,2,0,6828.9694,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,628.93,105.18,0.0
256,16384,6400,5120,2,0,1776.6961,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,604.35,183.69,0.0
256,16384,7168,256,17,0,141.6637,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,424.45,1700.58,0.0
256,16384,7168,2048,0,0,508.5984,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,945.81,556.66,0.0
256,16384,7168,2304,0,0,539.2895,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1003.48,536.16,0.0
256,16384,7168,8192,0,0,1213.2002,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1586.01,352.64,0.0
256,16384,8192,1024,0,0,242.172,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1135.05,1212.37,0.0
256,16384,8192,2048,0,0,387.6755,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1418.08,822.25,0.0
256,16384,8192,3584,0,0,609.2243,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1579.18,585.2,0.0
256,16384,8192,7168,0,0,1238.5961,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1553.49,358.95,0.0
256,16384,8192,8192,0,0,1425.7696,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1542.34,329.48,0.0
